ORDER_NUMBER,QUANTITY_ORDERED,PRICE EACH,SALES,ORDER_DATE,STATUS,MONTH,YEAR,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMER_NAME,PHONE,ADDRESSLINE1,CITY,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,POSTALCODE
"10,168",28,98.65,2762.2,10/28/2003 0:00,Shipped,10,2003,Planes,91,S700_1691,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,USA,Hirano,Juri,Small,94217
"10,199",48,83.12,3989.76,12/1/2003 0:00,Shipped,12,2003,Planes,91,S700_1691,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,USA,Thompson,Steve,Medium,94019
"10,210",21,78.55,1649.55,1/12/2004 0:00,Shipped,1,2004,Planes,91,S700_1691,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,530-0003
"10,223",25,100,2534.75,2/20/2004 0:00,Shipped,2,2004,Planes,91,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Australia,Ferguson,Peter,Small,3004
"10,235",25,100,2580.25,4/2/2004 0:00,Shipped,4,2004,Planes,91,S700_1691,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,Canada,Lincoln,Elizabeth,Small,T2F 8M4
"10,250",31,91.34,2831.54,5/11/2004 0:00,Shipped,5,2004,Planes,91,S700_1691,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,USA,Frick,Sue,Small,94217
"10,262",40,84.03,3361.2,6/24/2004 0:00,Cancelled,6,2004,Planes,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,275",32,89.51,2864.32,7/23/2004 0:00,Shipped,7,2004,Planes,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,44000
"10,284",24,83.12,1994.88,8/21/2004 0:00,Shipped,8,2004,Planes,91,S700_1691,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,N 0106
"10,296",42,100,4296.6,9/15/2004 0:00,Shipped,9,2004,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,Germany,Donnermeyer,Michael,Medium,80686
"10,308",21,100,2224.95,10/15/2004 0:00,Shipped,10,2004,Planes,91,S700_1691,Mini Classics,9145554562,3758 North Pendale Street,White Plains,USA,Frick,Steve,Small,24067
"10,316",34,82.21,2795.14,11/1/2004 0:00,Shipped,11,2004,Planes,91,S700_1691,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,UK,Bennett,Helen,Small,PO31 7PJ
"10,328",27,100,2762.1,11/12/2004 0:00,Shipped,11,2004,Planes,91,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Italy,Rovelli,Giovanni,Small,24100
"10,340",30,88.6,2658,11/24/2004 0:00,Shipped,11,2004,Planes,91,S700_1691,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Small,8022
"10,353",39,100,5043.87,12/4/2004 0:00,Shipped,12,2004,Planes,91,S700_1691,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,USA,Lewis,Dan,Medium,97561
"10,361",20,60.54,1210.8,12/17/2004 0:00,Shipped,12,2004,Planes,91,S700_1691,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,2067
"10,375",37,81.87,3029.19,2/3/2005 0:00,Shipped,2,2005,Planes,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,44000
"10,388",46,100,10066.6,3/3/2005 0:00,Shipped,3,2005,Planes,91,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,USA,Benitez,Violeta,Large,50553
"10,398",47,87.69,4121.43,3/30/2005 0:00,Shipped,3,2005,Planes,91,S700_1691,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,France,Henriot,Paul,Medium,51100
"10,401",11,100,1135.31,4/3/2005 0:00,On Hold,4,2005,Planes,91,S700_1691,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,USA,Brown,William,Small,94019
"10,416",23,91.34,2100.82,5/10/2005 0:00,Shipped,5,2005,Planes,91,S700_1691,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Italy,Moroni,Maurizio,Small,42100
"10,105",29,70.15,2034.35,2/11/2003 0:00,Shipped,2,2003,Ships,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Denmark,Petersen,Jytte,Small,1734
"10,117",38,79.68,3027.84,4/16/2003 0:00,Shipped,4,2003,Ships,86,S700_1938,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,79903
"10,128",32,97,3104,6/6/2003 0:00,Shipped,6,2003,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,142",43,84.01,3612.43,8/8/2003 0:00,Shipped,8,2003,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,USA,Nelson,Valarie,Medium,97562
"10,153",31,87.48,2711.88,9/28/2003 0:00,Shipped,9,2003,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,166",29,100,3013.97,10/21/2003 0:00,Shipped,10,2003,Ships,86,S700_1938,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,USA,Benitez,Violeta,Medium,50553
"10,177",31,88.34,2738.54,11/7/2003 0:00,Shipped,11,2003,Ships,86,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain,Fernandez,Jesus,Small,28023
"10,185",30,94.4,2832,11/14/2003 0:00,Shipped,11,2003,Ships,86,S700_1938,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,USA,Tam,Wing C,Small,50553
"10,196",50,94.4,4720,11/26/2003 0:00,Shipped,11,2003,Ships,86,S700_1938,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,USA,Murphy,Leslie,Medium,97823
"10,208",40,80.55,3222,1/2/2004 0:00,Shipped,1,2004,Ships,86,S700_1938,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium,69004
"10,221",23,97,2231,2/18/2004 0:00,Shipped,2,2004,Ships,86,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,Belgium,Dewey,Catherine,Small,B-1180
"10,232",26,88.34,2296.84,3/20/2004 0:00,Shipped,3,2004,Ships,86,S700_1938,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,UK,Bennett,Helen,Small,PO31 7PJ
"10,248",40,100,4157.2,5/7/2004 0:00,Cancelled,5,2004,Ships,86,S700_1938,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,USA,Yu,Kwai,Medium,10022
"10,273",21,100,2146.2,7/21/2004 0:00,Shipped,7,2004,Ships,86,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,Belgium,Dewey,Catherine,Small,B-1180
"10,282",43,86.61,3724.23,8/20/2004 0:00,Shipped,8,2004,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,USA,Nelson,Valarie,Medium,97562
"10,293",29,71.89,2084.81,9/9/2004 0:00,Shipped,9,2004,Ships,86,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,Italy,Accorti,Paolo,Small,10100
"10,306",38,91.81,3488.78,10/14/2004 0:00,Shipped,10,2004,Ships,86,S700_1938,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,UK,Ashworth,Victoria,Medium,EC2 5NT
"10,314",23,76.22,1753.06,10/22/2004 0:00,Shipped,10,2004,Ships,86,S700_1938,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,Denmark,Ibsen,Palle,Small,8200
"10,327",20,100,3469.2,11/10/2004 0:00,Resolved,11,2004,Ships,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Denmark,Petersen,Jytte,Medium,1734
"10,337",36,70.3,2530.8,11/21/2004 0:00,Shipped,11,2004,Ships,86,S700_1938,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,USA,Hernandez,Maria,Small,10022
"10,350",28,100,2924.32,12/2/2004 0:00,Shipped,12,2004,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,372",44,100,4496.8,1/26/2005 0:00,Shipped,1,2005,Ships,86,S700_1938,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Japan,Shimamura,Akiko,Medium,106-0032
"10,384",49,100,6397.44,2/23/2005 0:00,Shipped,2,2005,Ships,86,S700_1938,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,USA,Brown,Julie,Medium,
"10,397",32,80.55,2577.6,3/28/2005 0:00,Shipped,3,2005,Ships,86,S700_1938,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,France,Roulet,Annette,Small,31000
"10,414",34,100,3533.62,5/6/2005 0:00,On Hold,5,2005,Ships,86,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,USA,Yoshido,Juri,Medium,51003
"10,106",30,100,3177.3,2/17/2003 0:00,Shipped,2,2003,Ships,90,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Italy,Rovelli,Giovanni,Medium,24100
"10,119",29,94.14,2730.06,4/28/2003 0:00,Shipped,4,2003,Ships,90,S700_2047,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,Austria,Pipps,Georg,Small,5020
"10,131",22,85.99,1891.78,6/16/2003 0:00,Shipped,6,2003,Ships,90,S700_2047,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,USA,Lewis,Dan,Small,97561
"10,143",26,100,2612.48,8/10/2003 0:00,Shipped,8,2003,Ships,90,S700_2047,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,USA,Tam,Wing C,Small,50553
"10,155",32,91.43,2925.76,10/6/2003 0:00,Shipped,10,2003,Ships,90,S700_2047,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,Finland,Karttunen,Matti,Small,21240
"10,167",29,100,2940.02,10/23/2003 0:00,Cancelled,10,2003,Ships,90,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,Sweden,Larsson,Maria,Small,S-844 67
"10,178",34,96.86,3293.24,11/8/2003 0:00,Shipped,11,2003,Ships,90,S700_2047,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,France,Roulet,Annette,Medium,31000
"10,186",24,99.57,2389.68,11/14/2003 0:00,Shipped,11,2003,Ships,90,S700_2047,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,UK,Hardy,Thomas,Small,WA1 1DP
"10,197",24,90.52,2172.48,11/26/2003 0:00,Shipped,11,2003,Ships,90,S700_2047,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Small,8022
"10,209",33,88.71,2927.43,1/9/2004 0:00,Shipped,1,2004,Ships,90,S700_2047,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Los Angeles,USA,Chandler,Michael,Small,
"10,222",26,100,2659.54,2/19/2004 0:00,Shipped,2,2004,Ships,90,S700_2047,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,USA,Thompson,Valarie,Small,91217
"10,249",40,95.95,3838,5/8/2004 0:00,Shipped,5,2004,Ships,90,S700_2047,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,USA,Tseng,Kyung,Medium,51247
"10,262",44,94.14,4142.16,6/24/2004 0:00,Cancelled,6,2004,Ships,90,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,274",24,90.52,2172.48,7/21/2004 0:00,Shipped,7,2004,Ships,90,S700_2047,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,USA,Nelson,Allen,Small,58339
"10,283",20,94.14,1882.8,8/20/2004 0:00,Shipped,8,2004,Ships,90,S700_2047,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,Canada,Lincoln,Elizabeth,Small,T2F 8M4
"10,296",34,100,3477.86,9/15/2004 0:00,Shipped,9,2004,Ships,90,S700_2047,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,Germany,Donnermeyer,Michael,Medium,80686
"10,307",34,97.76,3323.84,10/14/2004 0:00,Shipped,10,2004,Ships,90,S700_2047,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,USA,Cervantes,Francisca,Medium,71270
"10,316",45,93.24,4195.8,11/1/2004 0:00,Shipped,11,2004,Ships,90,S700_2047,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,UK,Bennett,Helen,Medium,PO31 7PJ
"10,328",41,100,4156.58,11/12/2004 0:00,Shipped,11,2004,Ships,90,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Italy,Rovelli,Giovanni,Medium,24100
"10,339",55,71.25,3918.75,11/23/2004 0:00,Shipped,11,2004,Ships,90,S700_2047,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Japan,Shimamura,Akiko,Medium,106-0032
"10,352",23,100,2352.67,12/3/2004 0:00,Shipped,12,2004,Ships,90,S700_2047,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,USA,Taylor,Leslie,Small,58339
"10,361",24,45.39,1089.36,12/17/2004 0:00,Shipped,12,2004,Ships,90,S700_2047,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,2067
"10,373",32,84.41,2701.12,1/31/2005 0:00,Shipped,1,2005,Ships,90,S700_2047,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,Finland,Koskitalo,Pirkko,Small,90110
"10,386",29,85.76,2487.04,3/1/2005 0:00,Resolved,3,2005,Ships,90,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,398",36,100,3910.32,3/30/2005 0:00,Shipped,3,2005,Ships,90,S700_2047,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,France,Henriot,Paul,Medium,51100
"10,400",46,87.8,4038.8,4/1/2005 0:00,Shipped,4,2005,Ships,90,S700_2047,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,USA,Frick,Sue,Medium,94217
"10,415",32,95.95,3070.4,5/9/2005 0:00,Disputed,5,2005,Ships,90,S700_2047,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Australia,Connery,Sean,Medium,3150
"10,106",34,100,3763.46,2/17/2003 0:00,Shipped,2,2003,Planes,99,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Italy,Rovelli,Giovanni,Medium,24100
"10,120",24,100,2584.8,4/29/2003 0:00,Shipped,4,2003,Planes,99,S700_2466,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Australia,Ferguson,Peter,Small,3004
"10,131",40,100,4427.6,6/16/2003 0:00,Shipped,6,2003,Planes,99,S700_2466,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,USA,Lewis,Dan,Medium,97561
"10,143",26,82.77,2152.02,8/10/2003 0:00,Shipped,8,2003,Planes,99,S700_2466,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,USA,Tam,Wing C,Small,50553
"10,155",20,100,2353.4,10/6/2003 0:00,Shipped,10,2003,Planes,99,S700_2466,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,Finland,Karttunen,Matti,Small,21240
"10,168",31,100,3431.39,10/28/2003 0:00,Shipped,10,2003,Planes,99,S700_2466,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,USA,Hirano,Juri,Medium,94217
"10,178",22,87.75,1930.5,11/8/2003 0:00,Shipped,11,2003,Planes,99,S700_2466,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,France,Roulet,Annette,Small,31000
"10,198",42,100,4774.56,11/27/2003 0:00,Shipped,11,2003,Planes,99,S700_2466,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines,Cruz,Arnold,Medium,1227 MM
"10,210",26,99.72,2592.72,1/12/2004 0:00,Shipped,1,2004,Planes,99,S700_2466,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,530-0003
"10,222",37,87.75,3246.75,2/19/2004 0:00,Shipped,2,2004,Planes,99,S700_2466,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,USA,Thompson,Valarie,Medium,91217
"10,235",38,88.75,3372.5,4/2/2004 0:00,Shipped,4,2004,Planes,99,S700_2466,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,Canada,Lincoln,Elizabeth,Medium,T2F 8M4
"10,250",35,100,3909.15,5/11/2004 0:00,Shipped,5,2004,Planes,99,S700_2466,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,USA,Frick,Sue,Medium,94217
"10,262",33,90.75,2994.75,6/24/2004 0:00,Cancelled,6,2004,Planes,99,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,275",39,100,4472.52,7/23/2004 0:00,Shipped,7,2004,Planes,99,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,44000
"10,284",45,100,4576.95,8/21/2004 0:00,Shipped,8,2004,Planes,99,S700_2466,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Medium,N 0106
"10,296",24,100,2441.04,9/15/2004 0:00,Shipped,9,2004,Planes,99,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,Germany,Donnermeyer,Michael,Small,80686
"10,308",35,88.75,3106.25,10/15/2004 0:00,Shipped,10,2004,Planes,99,S700_2466,Mini Classics,9145554562,3758 North Pendale Street,White Plains,USA,Frick,Steve,Medium,24067
"10,316",23,100,2706.41,11/1/2004 0:00,Shipped,11,2004,Planes,99,S700_2466,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,UK,Bennett,Helen,Small,PO31 7PJ
"10,328",37,100,4021.53,11/12/2004 0:00,Shipped,11,2004,Planes,99,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Italy,Rovelli,Giovanni,Medium,24100
"10,340",55,87.75,4826.25,11/24/2004 0:00,Shipped,11,2004,Planes,99,S700_2466,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium,8022
"10,352",49,100,4935.28,12/3/2004 0:00,Shipped,12,2004,Planes,99,S700_2466,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,USA,Taylor,Leslie,Medium,58339
"10,361",26,100,2754.7,12/17/2004 0:00,Shipped,12,2004,Planes,99,S700_2466,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,2067
"10,375",33,100,3856.71,2/3/2005 0:00,Shipped,2,2005,Planes,99,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,44000
"10,386",37,83.84,3102.08,3/1/2005 0:00,Resolved,3,2005,Planes,99,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,398",22,86.76,1908.72,3/30/2005 0:00,Shipped,3,2005,Planes,99,S700_2466,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,France,Henriot,Paul,Small,51100
"10,401",85,88.75,7543.75,4/3/2005 0:00,On Hold,4,2005,Planes,99,S700_2466,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,USA,Brown,William,Large,94019
"10,416",22,100,2457.18,5/10/2005 0:00,Shipped,5,2005,Planes,99,S700_2466,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Italy,Moroni,Maurizio,Small,42100
"10,105",31,65.77,2038.87,2/11/2003 0:00,Shipped,2,2003,Ships,72,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Denmark,Petersen,Jytte,Small,1734
"10,119",38,65.77,2499.26,4/28/2003 0:00,Shipped,4,2003,Ships,72,S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,Austria,Pipps,Georg,Small,5020
"10,129",45,85.29,3838.05,6/12/2003 0:00,Shipped,6,2003,Ships,72,S700_2610,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,UK,Brown,Ann,Medium,WX3 6FW
"10,143",31,85.29,2643.99,8/10/2003 0:00,Shipped,8,2003,Ships,72,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,USA,Tam,Wing C,Small,50553
"10,154",36,64.33,2315.88,10/2/2003 0:00,Shipped,10,2003,Ships,72,S700_2610,Boards & Toys Co.,3105552373,4097 Douglas Av.,Glendale,USA,Young,Leslie,Small,92561
"10,167",46,70.11,3225.06,10/23/2003 0:00,Cancelled,10,2003,Ships,72,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,Sweden,Larsson,Maria,Medium,S-844 67
"10,177",32,76.62,2451.84,11/7/2003 0:00,Shipped,11,2003,Ships,72,S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain,Fernandez,Jesus,Small,28023
"10,185",39,57.82,2254.98,11/14/2003 0:00,Shipped,11,2003,Ships,72,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,USA,Tam,Wing C,Small,50553
"10,197",50,78.79,3939.5,11/26/2003 0:00,Shipped,11,2003,Ships,72,S700_2610,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium,8022
"10,208",46,74.45,3424.7,1/2/2004 0:00,Shipped,1,2004,Ships,72,S700_2610,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium,69004
"10,222",36,80.95,2914.2,2/19/2004 0:00,Shipped,2,2004,Ships,72,S700_2610,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,USA,Thompson,Valarie,Small,91217
"10,233",29,82.4,2389.6,3/29/2004 0:00,Shipped,3,2004,Ships,72,S700_2610,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,USA,Brown,William,Small,94019
"10,248",32,75.89,2428.48,5/7/2004 0:00,Cancelled,5,2004,Ships,72,S700_2610,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,USA,Yu,Kwai,Small,10022
"10,261",44,68.67,3021.48,6/17/2004 0:00,Shipped,6,2004,Ships,72,S700_2610,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Canada,Fresnisre,Jean,Medium,H1J 1C3
"10,273",42,62.16,2610.72,7/21/2004 0:00,Shipped,7,2004,Ships,72,S700_2610,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,Belgium,Dewey,Catherine,Small,B-1180
"10,283",47,65.77,3091.19,8/20/2004 0:00,Shipped,8,2004,Ships,72,S700_2610,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,Canada,Lincoln,Elizabeth,Medium,T2F 8M4
"10,295",44,58.55,2576.2,9/10/2004 0:00,Shipped,9,2004,Ships,72,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,USA,Yoshido,Juri,Small,51003
"10,306",43,75.17,3232.31,10/14/2004 0:00,Shipped,10,2004,Ships,72,S700_2610,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,UK,Ashworth,Victoria,Medium,EC2 5NT
"10,316",48,74.45,3573.6,11/1/2004 0:00,Shipped,11,2004,Ships,72,S700_2610,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,UK,Bennett,Helen,Medium,PO31 7PJ
"10,327",21,96.31,2022.51,11/10/2004 0:00,Resolved,11,2004,Ships,72,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Denmark,Petersen,Jytte,Small,1734
"10,339",50,74.35,3717.5,11/23/2004 0:00,Shipped,11,2004,Ships,72,S700_2610,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Japan,Shimamura,Akiko,Medium,106-0032
"10,350",29,75.35,2185.15,12/2/2004 0:00,Shipped,12,2004,Ships,72,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,28034
"10,373",41,70.33,2883.53,1/31/2005 0:00,Shipped,1,2005,Ships,72,S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,Finland,Koskitalo,Pirkko,Small,90110
"10,386",37,100,5017.57,3/1/2005 0:00,Resolved,3,2005,Ships,72,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,28034
"10,397",22,66.5,1463,3/28/2005 0:00,Shipped,3,2005,Ships,72,S700_2610,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,France,Roulet,Annette,Small,31000
"10,414",31,75.89,2352.59,5/6/2005 0:00,On Hold,5,2005,Ships,72,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,USA,Yoshido,Juri,Small,51003
"10,103",42,100,4460.82,1/29/2003 0:00,Shipped,1,2003,Classic Cars,101,S700_2824,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Norway,Bergulfsen,Jonas,Medium,4110
"10,114",42,100,4758.18,4/1/2003 0:00,Shipped,4,2003,Classic Cars,101,S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium,75012
"10,126",45,100,4597.2,5/28/2003 0:00,Shipped,5,2003,Classic Cars,101,S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,Spain,Sommer,Mart¡n,Medium,28023
